id,address,square,price,Response_X,Response_Y
1455,台北市-中山區 南京東路三段X號,159,1280000,121.537948,25.051784
1456,台北市-松山區 南京東路五段X號,12,115000,121.558091,25.05132
1457,台北市-大安區 臨江街X號,60,85000,121.556846,25.029444
1458,台北市-中山區 建國北路一段X號1樓,261,1040000,121.536729,25.046543
1459,台北市-士林區 中山北路六段X號1-2樓,174,350000,121.526567,25.10302
1460,台北市-士林區 文林路X號1樓,92,220000,121.525764,25.086654
1461,台北市-松山區 八德路二段X號1樓,51,160000,121.533245,25.04458
1462,台北市-中山區 長安東路二段X號,90,260000,121.530307,25.048402
1463,台北市-中山區 北安路X號,60,150000,121.538855,25.078913
1464,台北市-中山區 民權東路二段X號1樓,29,65000,121.528204,25.063079
1465,台北市-中正區 漢口街一段X號1樓,15,120000,121.51466,25.045232
1466,台北市-大安區 忠孝東路四段X號1樓,40,800000,121.54399,25.041391
1467,台北市-士林區 中山北路五段X號,135,180000,121.525967,25.083489
1468,台北市-中山區 新生北路一段X號,70,70000,121.533172,25.044697
1469,台北市-松山區 南京東路五段X號,20,138000,121.558091,25.05132
1470,台北市-內湖區 東湖路X號,45,93000,121.612784,25.068946
1471,台北市-大同區 重慶北路一段X號,25,120000,121.51395,25.049488
1472,台北市-內湖區 瑞光路X號,221,500000,121.583578,25.069284
1473,台北市-大安區 安和路一段X號1樓,80,160000,121.550678,25.039158
1474,台北市-松山區 民生東路三段X號,220,370000,121.539794,25.058057
1475,台北市-內湖區 內湖路二段X號,100,96000,121.579443,25.079019
1476,台北市-士林區 中正路X號1樓,50,380000,121.52906,25.096419
1477,台北市-中山區 北安路X號,60,170000,121.538855,25.078913
1478,台北市-大同區 承德路三段X號,88,138000,121.518632,25.063606
1479,台北市-中正區 和平西路一段X號,112,300000,121.521477,25.02709
1480,台北市-北投區 石牌路二段X號1樓,92,250000,121.515575,25.116009
1481,台北市-中山區 林森北路85巷X號,10,50000,121.527815,25.049199
1482,台北市-士林區 重慶北路四段X號1樓,30,36000,121.513098,25.080335
1483,台北市-松山區 健康路X號1樓,20,120000,121.552495,25.052508
1484,台北市-萬華區 西園路二段X號,41,50000,121.498274,25.032222
1485,台北市-松山區 民生東路四段X號,30,180000,121.5501,25.057935
1486,台北市-內湖區 民權東路六段X號1樓,24,65000,121.574048,25.065478
1487,台北市-士林區 後港街X號B1樓,300,280000,121.522797,25.083406
1488,台北市-松山區 南京東路五段X號1樓,89,260000,121.558091,25.05132
1489,台北市-中山區 松江路X號1樓,242,850000,121.533131,25.045912
1490,台北市-大安區 通化街X號1樓,16,130000,121.554355,25.031859
1491,台北市-文山區 木柵路三段X號1樓,56,70000,121.565922,24.988555
1492,台北市-文山區 木柵路三段X號1樓,26,60000,121.565922,24.988555
1493,台北市-信義區 忠孝東路五段X號1樓,30,118000,121.565242,25.041292
1494,台北市-北投區 中和街X號,60,125000,121.502827,25.138496
1495,台北市-中正區 懷寧街X號,105,200000,121.514276,25.046205
1496,台北市-士林區 基河路X號,58,100000,121.524886,25.086462
1497,台北市-大安區 敦化南路一段X號,43,250000,121.548478,25.047618
1498,台北市-士林區 重慶北路四段X號1樓,33,63000,121.513098,25.080335
1499,台北市-中山區 明水路X號B1樓,165,283320,121.54156,25.078606
1500,台北市-中山區 市民大道三段X號1樓,30,55000,,
1501,台北市-大同區 哈密街X號,36,45000,121.518414,25.073757
1502,台北市-大安區 復興南路一段X號1樓,20,500000,121.544131,25.047256
1503,台北市-松山區 民生東路四段X號1樓,30,180000,121.5501,25.057935
1504,台北市-中正區 延平南路X號1樓,45,55000,121.510995,25.04667
1505,台北市-大同區 承德路二段X號,38,90000,121.517967,25.056096
1506,台北市-信義區 永吉路120巷X號,50,55000,121.570506,25.045405
1507,台北市-大安區 光復南路X號1樓,16,70000,121.557644,25.047772
1508,台北市-松山區 南京東路五段X號1樓,24,45000,121.558091,25.05132
1509,台北市-內湖區 行善路X號1樓,131,197000,121.575004,25.056391
1510,台北市-士林區 文林路X號1樓,58,580000,121.525764,25.086654
1511,台北市-信義區 信義路四段X號1樓,70,180000,121.544127,25.033562
1512,台北市-大安區 忠孝東路四段X號,26,105000,121.54399,25.041391
1513,台北市-大安區 敦化南路一段X號2樓,136,544000,121.548478,25.047618
1514,台北市-中正區 延平南路X號,20,70000,121.510995,25.04667
1515,台北市-大安區 安和路二段X號1樓,44,150000,121.552583,25.031251
1516,台北市-大安區 敦化南路一段X號1樓,60,300000,121.548478,25.047618
1517,台北市-大安區 安和路二段X號1樓,80,170000,121.552583,25.031251
1518,台北市-大安區 敦化南路一段X號1樓,40,250000,121.548478,25.047618
1519,台北市-大安區 建國南路二段X號1樓,17,80000,121.538203,25.033078
1520,台北市-大安區 建國南路二段X號1樓,20,70000,121.538203,25.033078
1521,台北市-信義區 松勤街X號1樓,52,100000,121.560508,25.032204
1522,台北市-大安區 安和路二段X號1樓,24,120000,121.552583,25.031251
1523,台北市-大安區 安和路二段X號1樓,73,420000,121.552583,25.031251
1524,台北市-信義區 松山路X號1樓,15,120000,121.577392,25.047274
1525,台北市-松山區 八德路三段X號1樓,60,220000,121.549328,25.047842
1526,台北市-中山區 松江路X號1樓,40,98000,121.533131,25.045912
1527,台北市-大安區 安和路二段X之X號B1樓,119.5,228000,121.552583,25.031251
1528,台北市-大安區 光復南路X號1樓,103.28,348000,121.557644,25.047772
1529,台北市-大安區 忠孝東路三段X號1樓,30,300000,121.53338,25.042029
1530,台北市-大安區 信義路二段X號1樓,42,250000,121.524658,25.035516
1531,台北市-大安區 信義路二段X號1樓,20,160000,121.524658,25.035516
1532,台北市-中山區 民生東路一段X號1樓,131,88000,121.524731,25.058197
1533,台北市-中山區 林森北路X號1樓,164,465000,121.523746,25.045626
1534,台北市-中正區 館前路X號4樓,310,600000,121.514892,25.046201
1535,台北市-中正區 館前路X號4樓,200,400000,121.514892,25.046201
1536,台北市-中山區 農安街X號,33,95000,121.522755,25.064856
1537,台北市-中正區 博愛路X號,121,450000,121.511712,25.046306
1538,台北市-文山區 羅斯福路五段X號,60,63000,121.537596,25.008783
1539,台北市-大同區 重慶北路一段X號1樓,43,250000,121.51395,25.049488
1540,台北市-內湖區 瑞光路X號1樓,221,500000,121.583578,25.069284
1541,台北市-中山區 復興北路X號1樓,31,80000,121.544268,25.048715
1542,台北市-大安區 大安路一段X號1樓,78,526000,121.546008,25.044847
1543,台北市-大安區 延吉街X號2樓,30,50000,121.553298,25.047912
1544,台北市-萬華區 中華路一段X號,42,250000,121.509372,25.04762
1545,台北市-大安區 大安路一段X號1樓,38,170000,121.546008,25.044847
1546,台北市-松山區 敦化南路一段X號1樓,273,1625000,121.548478,25.047618
1547,台北市-信義區 光復南路X號1樓,35,130000,121.557644,25.047772
1548,台北市-大安區 忠孝東路四段X號,55,220000,121.54399,25.041391
1549,台北市-萬華區 武昌街二段X號2樓,103,300000,121.507974,25.044561
1550,台北市-大安區 延吉街X號1樓,8,65000,121.553298,25.047912
1551,台北市-大安區 忠孝東路四段X號,40,75000,121.54399,25.041391
1552,台北市-信義區 忠孝東路五段X號,40,120000,121.565242,25.041292
1553,台北市-松山區 復興北路X號,70,230000,121.544268,25.048715
1554,台北市-大安區 和平東路二段X號,34,120000,121.536039,25.025688
1555,台北市-大安區 大安路一段X號,15,100000,121.546008,25.044847
1556,台北市-中山區 民權東路一段X號,31,130000,121.522921,25.062953
1557,台北市-松山區 八德路四段X號,50,200000,121.558111,25.048117
1558,台北市-大安區 延吉街X之X號,9,80000,121.553298,25.047912
1559,台北市-大安區 信義路三段X號,438,840000,121.533096,25.03379
1560,台北市-中山區 錦州街X號,60,130000,121.523931,25.060435
1561,台北市-中正區 公園路X號1樓,20,220000,121.517264,25.044729
1562,台北市-大安區 通化街X號1樓,14,120000,121.554355,25.031859
1563,台北市-中正區 汀州路三段X號,30,150000,121.528752,25.016064
1564,台北市-大安區 濟南路三段X號,90,160000,121.533597,25.040255
1565,台北市-大安區 仁愛路四段91巷X號,55,130000,121.546656,25.038657
1566,台北市-大安區 敦化南路一段187巷X號,15,98000,121.551437,25.042759
1567,台北市-大安區 復興南路二段X號,50,135000,121.543792,25.032595
1568,台北市-大安區 忠孝東路三段X號,30,140000,121.53338,25.042029
1570,台北市-松山區 八德路三段X號,75,135000,121.549328,25.047842
1571,台北市-信義區 莊敬路X號,26,100000,121.561134,25.030699
1572,台北市-文山區 羅斯福路六段X號1樓,90,234000,121.539351,25.000381
1573,台北市-松山區 民生東路五段X號,20,70000,121.55643,25.058239
1574,台北市-大安區 師大路X號,20,120000,121.528652,25.024416
1575,台北市-內湖區 瑞光路X號,100,243400,121.583578,25.069284
1576,台北市-松山區 南京東路五段X號,18,88000,121.558091,25.05132
1577,台北市-大安區 忠孝東路四段X號,15,75000,121.54399,25.041391
1578,台北市-中山區 長安西路X號,90,120000,121.5212,25.049836
1579,台北市-萬華區 西園路一段X號,27,60000,121.500256,25.041392
1580,台北市-士林區 通河街X號,50,60000,121.523438,25.080081
1581,台北市-士林區 福港街X號,32,46000,121.51848,25.089335
1582,台北市-信義區 基隆路一段X號,35,98000,121.570065,25.050049
1583,台北市-內湖區 成功路三段X號,200,100000,121.590244,25.07776
1584,台北市-松山區 民生東路四段X號1樓,20,75000,121.5501,25.057935
1586,台北市-中山區 龍江路X號,25,75000,121.540305,25.047037
1587,台北市-大安區 光復南路X號,30,150000,121.557644,25.047772
1588,台北市-中山區 長春路X號,25,70000,121.52359,25.054858
1589,台北市-松山區 南京東路五段X號,30,120000,121.558091,25.05132
1590,台北市-中山區 中山北路一段X號,25,128000,121.519611,25.046198
1591,台北市-大安區 仁愛路四段X號1樓,23,128000,121.544882,25.038231
1592,台北市-大安區 大安路一段51巷X號,8,60000,121.546618,25.043217
1593,台北市-中正區 新生南路一段X之X號,10,95000,121.532475,25.043796
1594,台北市-大安區 永康街X號1樓,10,85000,121.529727,25.033236
1595,台北市-大安區 四維路198巷X號,22,59000,121.54584,25.02662
1596,台北市-中山區 雙城街18巷X號,60,85000,121.523069,25.065383
1597,台北市-中山區 雙城街18巷X號,72,70000,121.523069,25.065383
1598,台北市-大安區 信義路四段265巷X號,60,70000,121.5544,25.033631
1599,台北市-士林區 忠誠路二段X號,45,250000,121.53001,25.110292
1600,台北市-大安區 忠孝東路三段X號,28.3,180000,121.53338,25.042029
1601,台北市-大安區 仁愛路四段151巷X號,23,128000,121.551724,25.039244
1602,台北市-大安區 延吉街X號1樓,31,222000,121.553298,25.047912
1603,台北市-大安區 延吉街X號1樓,55,100000,121.553298,25.047912
1604,台北市-大安區 復興南路一段295巷X號,50,85000,121.544059,25.035201
1605,台北市-大安區 忠孝東路四段223巷X號,45,165000,121.552883,25.041847
1606,台北市-大安區 忠孝東路三段217巷4弄X號,64,120000,121.539946,25.042722
1607,台北市-大安區 忠孝東路四段553巷X號,20,150000,121.562862,25.042462
1608,台北市-大安區 復興南路一段X號,42,220000,121.544131,25.047256
1609,台北市-大安區 仁愛路四段X號1樓,4,38000,121.544882,25.038231
1610,台北市-中山區 松江路26巷X號,47,60000,121.531733,25.047028
1611,台北市-大安區 信義路二段X號,35,200000,121.524658,25.035516
1612,台北市-信義區 永吉路30巷X號,21,120000,121.568704,25.04465
1613,台北市-松山區 八德路三段X號,31,150000,121.549328,25.047842
1614,台北市-中山區 南京西路X號1樓,40,380000,121.521814,25.052535
1615,台北市-大安區 光復南路X號2樓,187,320000,121.557644,25.047772
1616,台北市-松山區 民生東路五段69巷X號,49,100000,121.558308,25.05964
1617,台北市-信義區 松山路X號,22,85000,121.577392,25.047274
1618,台北市-中正區 南昌路一段X號,40,150000,121.515671,25.033582
1619,台北市-松山區 南京東路五段X號1樓,72,360000,121.558091,25.05132
1620,台北市-大安區 大安路一段X號1樓,28,150000,121.546008,25.044847
1621,台北市-松山區 健康路X號1樓,115,189750,121.552495,25.052508
1622,台北市-松山區 健康路X號1樓,71,117150,121.552495,25.052508
1623,台北市-中山區 建國北路三段X號,91,95000,121.534905,25.06634
1627,台北市-中正區 羅斯福路四段X號,15,90000,121.53285,25.015886
1628,台北市-大安區 光復南路X號,50,250000,121.557644,25.047772
1629,台北市-大安區 敦化南路二段X號,40,120000,121.549185,25.031523
1630,台北市-中正區 師大路X號,20,180000,121.528652,25.024416
1631,台北市-大安區 仁愛路四段X號,74,195000,121.544882,25.038231
1633,台北市-大安區 忠孝東路三段X號,25,150000,121.53338,25.042029
1634,台北市-松山區 復興北路X號,15,88000,121.544268,25.048715
1635,台北市-大安區 光復南路X號,76,220000,121.557644,25.047772
1636,台北市-大安區 安和路二段X號,20,120000,121.552583,25.031251
1637,台北市-大安區 信義路四段X號,20,90000,121.544127,25.033562
1638,台北市-大安區 仁愛路四段X號,49,180000,121.544882,25.038231
1639,台北市-大安區 大安路一段X號,15,100000,121.546008,25.044847
1640,台北市-大安區 復興南路二段X號,20,98000,121.543792,25.032595
1641,台北市-大安區 和平東路三段X號,60,216000,121.547798,25.024482
1642,台北市-大安區 忠孝東路四段X號,15,98800,121.54399,25.041391
1643,台北市-大安區 光復南路X號,40,220000,121.557644,25.047772
1644,台北市-信義區 基隆路二段X號,30,88000,121.559289,25.032233
1645,台北市-中山區 龍江路X號,100,100000,121.540305,25.047037
1647,台北市-大安區 光復南路X號,32,150000,121.557644,25.047772
1648,台北市-大安區 安和路一段X號,96,240000,121.550678,25.039158
1649,台北市-中山區 長安東路一段X號1樓,200,720000,121.521977,25.049638
1650,台北市-士林區 基河路X號,100,300000,121.524886,25.086462
1651,台北市-內湖區 成功路四段X號,70,230000,121.59081,25.08092
1652,台北市-大安區 安和路二段X號,60,330000,121.552583,25.031251
1653,台北市-大安區 信義路二段X號1樓,86,550000,121.524658,25.035516
1654,台北市-內湖區 民權東路六段X號,34,80000,121.574048,25.065478
1655,台北市-信義區 光復南路X號,250,750000,121.557644,25.047772
1656,台北市-信義區 基隆路一段X號1樓,78,260000,121.570065,25.050049
1657,台北市-大安區 和平東路二段X號,34,120000,121.536039,25.025688
1658,台北市-士林區 中山北路六段X號1樓,50,90000,121.526567,25.10302
1659,台北市-松山區 健康路X號1樓,84,138600,121.552495,25.052508
1660,台北市-松山區 健康路X號1樓,87,143550,121.552495,25.052508
1661,台北市-大同區 延平北路二段X號1樓,200,200000,121.51166,25.054089
1662,台北市-中山區 吉林路X號,200,550000,121.529934,25.05022
1663,台北市-大安區 羅斯福路三段X號,61,350000,121.524659,25.023391
1664,台北市-大安區 光復南路X號1樓,10,48000,121.557644,25.047772
1665,台北市-中山區 農安街X號1樓,33,130000,121.522755,25.064856
1666,台北市-大同區 重慶北路一段X號,14,88000,121.51395,25.049488
1667,台北市-大安區 信義路四段X號1樓,27,160000,121.544127,25.033562
1668,台北市-信義區 莊敬路X號1樓,20,70000,121.561134,25.030699
1669,台北市-大安區 敦化南路二段X號1樓,38,200000,121.549185,25.031523
1670,台北市-大同區 重慶北路三段X號,120,73000,121.513878,25.06417
1671,台北市-大安區 大安路一段X號1樓,84,400000,121.546008,25.044847
1672,台北市-松山區 民生東路五段X號1樓,42,280000,121.55643,25.058239
1673,台北市-士林區 文林路X號,110,320000,121.525764,25.086654
1674,台北市-大安區 安和路二段X號1樓,60,160000,121.552583,25.031251
1675,台北市-大安區 仁愛路四段X號1樓,60,195000,121.544882,25.038231
1676,台北市-中山區 民權西路X號1樓,30,199000,121.521424,25.062585
1677,台北市-大安區 延吉街X號,38,160000,121.553298,25.047912
1678,台北市-中山區 南京東路三段X號1樓,159,1280000,121.537948,25.051784
1679,台北市-松山區 健康路X號1樓,72,118800,121.552495,25.052508
1680,台北市-士林區 中正路X號1樓,37,68000,121.52906,25.096419
1681,台北市-中正區 杭州南路一段X號,15,45000,121.526546,25.043273
1682,台北市-大安區 東豐街X號1樓,22,100000,121.544202,25.036159
1683,台北市-萬華區 中華路一段X號1樓,48,120000,121.509372,25.04762
1684,台北市-大安區 通化街X號1樓,25,50000,121.554355,25.031859
1685,台北市-中正區 八德路一段X號1樓,65,400000,121.529111,25.04429
1686,台北市-大安區 忠孝東路三段X號1樓,29,320000,121.53338,25.042029
1687,台北市-大同區 寧夏路X號1樓,141,400000,121.515187,25.054417
1688,台北市-大安區 敦化南路二段X號1樓,157,785000,121.549185,25.031523
1689,台北市-大安區 新生南路二段X號,80,190000,121.532591,25.032891
1690,台北市-大安區 仁愛路四段X號,39,280000,121.544882,25.038231
1691,台北市-大安區 大安路一段X號1樓,72,564000,121.546008,25.044847
1692,台北市-松山區 南京東路五段X號2樓,108,240000,121.558091,25.05132
1693,台北市-大安區 師大路X號1樓,35,120000,121.528652,25.024416
1694,台北市-中正區 汀州路一段X號,52,68000,121.509179,25.028374
1695,台北市-大安區 新生南路三段X號1樓,38,150000,121.534549,25.025397
1696,台北市-中山區 中山北路二段X號,87,220000,121.522373,25.052663
1697,台北市-信義區 虎林街X號1樓,17,40000,121.576025,25.048984
1698,台北市-松山區 八德路四段X號B1樓,150,147000,121.558111,25.048117
1699,台北市-中山區 長春路X號,32,65000,121.52359,25.054858
1700,台北市-大安區 大安路一段X號,90,180000,121.546008,25.044847
1701,台北市-大同區 重慶北路二段X號,50,150000,121.514099,25.054675
1702,台北市-中山區 德惠街X號1樓,312,940000,121.522782,25.066854
1703,台北市-萬華區 西藏路X號1樓,28,65000,121.507581,25.030732
1704,台北市-信義區 基隆路二段X號,100,190000,121.559289,25.032233
1705,台北市-中山區 林森北路X號,110,180000,121.523746,25.045626
1706,台北市-大安區 安和路二段X號,163,390000,121.552583,25.031251
1707,台北市-大安區 安和路一段X號1樓,25,116000,121.550678,25.039158
1708,台北市-士林區 中山北路五段X號,140,280000,121.525967,25.083489
1709,台北市-大安區 大安路一段X號,48,600000,121.546008,25.044847
1710,台北市-中山區 農安街X號,57,120000,121.522755,25.064856
1711,台北市-大安區 延吉街X號1樓,37,100000,121.553298,25.047912
1712,台北市-士林區 士商路X號,40.7,100000,121.521046,25.089794
1713,台北市-中正區 信義路二段X號1樓,65,66000,121.524658,25.035516
1714,台北市-中山區 八德路二段X號1樓,15,35000,121.533245,25.04458
1715,台北市-大同區 延平北路二段X號1樓,30,150000,121.51166,25.054089
1716,台北市-大安區 安和路一段X號1樓,30,150000,121.550678,25.039158
1717,台北市-中山區 民權東路三段X號1樓,33,330000,121.537921,25.062144
1718,台北市-士林區 承德路四段X號,1667,7000000,121.521924,25.079789
1719,台北市-萬華區 康定路X號1樓,10,90000,121.503424,25.046168
1720,台北市-大安區 忠孝東路四段X號,20,200000,121.54399,25.041391
1721,台北市-大安區 浦城街X號,92,200000,121.52776,25.024707
1722,台北市-中山區 中山北路三段X號,110,500000,121.521748,25.063948
1723,台北市-大同區 延平北路二段X號1樓,5,40000,121.51166,25.054089
1724,台北市-中正區 汀州路三段X號1樓,10,180000,121.528752,25.016064
1725,台北市-大安區 敦化南路一段X號1樓,48,360000,121.548478,25.047618
1726,台北市-松山區 八德路四段X號1樓,45,53000,121.558111,25.048117
1727,台北市-中正區 中華路二段X號1樓,28,50000,121.505547,25.034076
1728,台北市-信義區 延吉街X號,30,25000,121.553298,25.047912
1729,台北市-松山區 南京東路五段X號1樓,30,50000,121.558091,25.05132
1730,台北市-松山區 松山路X號,20,60000,121.577392,25.047274
1731,台北市-松山區 松山路X號1樓,30,60000,121.577392,25.047274
1732,台北市-內湖區 東湖路X號1樓,45,93000,121.612784,25.068946
1733,台北市-中山區 合江街X號B1樓,185,150000,121.538983,25.055108
1734,台北市-中山區 中山北路一段X號1樓,65,130000,121.519611,25.046198
1735,台北市-中山區 中山北路一段X號1樓,32,70000,121.519611,25.046198
1736,台北市-中正區 新生南路一段X號,35,100000,121.532475,25.043796
1737,台北市-松山區 健康路X號1樓,69,113850,121.552495,25.052508
1738,台北市-信義區 吳興街X號,40,98000,121.559719,25.031618
1739,台北市-大安區 敦化南路一段160巷X號,24,75000,121.546641,25.043676
1740,台北市-松山區 光復北路X號,30,120000,121.55801,25.048635
1741,台北市-松山區 延壽街X號,54.32,89000,121.568494,25.05737
1742,台北市-中正區 羅斯福路四段X號,15,90000,121.53285,25.015886
1743,台北市-信義區 基隆路一段X號1樓,20,90000,121.570065,25.050049
1744,台北市-中山區 南京東路二段X號,50,250000,121.528271,25.052291
1745,台北市-中山區 南京東路二段X號2樓,70,95000,121.528271,25.052291
1746,台北市-大安區 和平東路三段X號,45,120000,121.547798,25.024482
1747,台北市-士林區 中山北路六段X號,76,140000,121.526567,25.10302
1748,台北市-信義區 松山路X號,40,65000,121.577392,25.047274
1749,台北市-松山區 敦化北路X號,70,110000,121.548359,25.051549
1750,台北市-大安區 復興南路一段X號,15,88000,121.544131,25.047256
1751,台北市-大安區 龍泉街X號,20,150000,121.529402,25.02486
1752,台北市-大安區 復興南路二段X號1樓,60,300000,121.543792,25.032595
1753,台北市-士林區 德行東路X號,55,105000,121.52529,25.106507
1754,台北市-中正區 館前路X號,20,138000,121.514892,25.046201
1755,台北市-士林區 天母西路X號,17,60000,121.529282,25.118608
1756,台北市-中山區 八德路二段X號1樓,45,200000,121.533245,25.04458
1757,台北市-中山區 八德路二段X號1樓,50,168000,121.533245,25.04458
1758,台北市-萬華區 中華路一段X號,25,200000,121.509372,25.04762
1759,台北市-大安區 復興南路二段X號,50,150000,121.543792,25.032595
1760,台北市-大安區 安和路二段X號1樓,50,150000,121.552583,25.031251
1761,台北市-大安區 忠孝東路四段223巷X號,15,100000,121.552883,25.041847
1762,台北市-中山區 八德路二段X號1樓,45,150000,121.533245,25.04458
1763,台北市-大安區 新生南路三段X號,20,100000,121.534549,25.025397
1764,台北市-信義區 莊敬路X號,60,150000,121.561134,25.030699
1765,台北市-大安區 大安路一段X號,50,200000,121.546008,25.044847
1766,台北市-大安區 忠孝東路四段X號,10,75000,121.54399,25.041391
1767,台北市-信義區 光復南路X號,15,65000,121.557644,25.047772
1768,台北市-大安區 東豐街X號1樓,30,120000,121.544202,25.036159
1769,台北市-大安區 信義路二段X號,25,138000,121.524658,25.035516
1770,台北市-中山區 伊通街X之X號,20,80000,121.534659,25.049634
1771,台北市-中正區 羅斯福路三段X號,35,300000,121.524659,25.023391
1772,台北市-信義區 吳興街X號,76,120000,121.559719,25.031618
1773,台北市-大安區 復興南路一段107巷X號,50,250000,121.545006,25.043867
1774,台北市-文山區 興隆路三段X號1-3樓,100,180000,121.555905,25.000134
1775,台北市-大安區 信義路二段X號,44.5,200000,121.524658,25.035516
1776,台北市-中山區 農安街X號1樓,29.99,130000,121.522755,25.064856
1777,台北市-松山區 南京東路五段X號,160,250000,121.558091,25.05132
1778,台北市-大安區 大安路一段X號,80,480000,121.546008,25.044847
1779,台北市-大安區 敦化南路一段X號B1樓,96,175000,121.548478,25.047618
1780,台北市-士林區 中山北路六段X號1樓,41,100000,121.526567,25.10302
1781,台北市-大安區 復興南路一段79巷4弄X號,40,45000,121.544358,25.044321
1782,台北市-士林區 中山北路六段X號1樓,25,40000,121.526567,25.10302
1783,台北市-中正區 衡陽路X號,100,360000,121.513491,25.042408
1784,台北市-大安區 光復南路280巷X號,45,250000,121.556349,25.039701
1785,台北市-松山區 市民大道四段X號,25,85000,,
1786,台北市-大安區 仁愛路四段71巷X號,45,200000,121.547018,25.038753
1787,台北市-大安區 忠孝東路四段553巷X號,56,300000,121.562862,25.042462
1788,台北市-松山區 八德路三段X號1樓,74,135000,121.549328,25.047842
1789,台北市-信義區 信義路四段X號1樓,70,180000,121.544127,25.033562
1790,台北市-中山區 南京東路二段X號,30,140000,121.528271,25.052291
1791,台北市-大安區 忠孝東路三段X號1樓,20,65000,121.53338,25.042029
1792,台北市-大安區 建國南路二段151巷X號,18,95000,121.538382,25.028691
1793,台北市-松山區 八德路二段X號,50,160000,121.533245,25.04458
1794,台北市-大安區 安和路二段23巷X號,110,150000,121.55274,25.032067
1795,台北市-中山區 長安東路二段X號,79,300000,121.530307,25.048402
1796,台北市-中山區 中山北路二段59巷X號,20,100000,121.524909,25.055955
1797,台北市-松山區 八德路三段X號,32,110000,121.549328,25.047842
1798,台北市-中山區 中山北路二段X號-1樓,72,88000,121.522373,25.052663
1799,台北市-松山區 民生東路五段X號1樓,70,220000,121.55643,25.058239
1800,台北市-中山區 長安東路二段X號1樓,30,110000,121.530307,25.048402
1801,台北市-松山區 興安街X號,21,40000,121.537372,25.056105
1802,台北市-大安區 忠孝東路四段X號1樓,43,195000,121.54399,25.041391
1803,台北市-信義區 基隆路一段X號1樓,38,55000,121.570065,25.050049
1804,台北市-松山區 南京東路四段X號1樓,22,65000,121.550928,25.051424
1805,台北市-松山區 塔悠路X號1樓,170,150000,121.571582,25.050308
1806,台北市-松山區 復興北路X號,25,90000,121.544268,25.048715
1807,台北市-中正區 南昌路二段X號1樓,26,40000,121.519374,25.028204
1808,台北市-信義區 忠孝東路五段X號1樓,26,165000,121.565242,25.041292
1809,台北市-中山區 合江街X號B1樓,185,150000,121.538983,25.055108
1810,台北市-大安區 通化街X號1樓,15,70000,121.554355,25.031859
1811,台北市-大安區 敦化南路二段X號1樓,157,706500,121.549185,25.031523
1812,台北市-中山區 長春路X號,25,68000,121.52359,25.054858
1813,台北市-萬華區 漢口街二段X號,120,220000,121.507383,25.045444
1814,台北市-大安區 信義路二段X號,40,120000,121.524658,25.035516
1815,台北市-松山區 民生東路五段X號,50,135000,121.55643,25.058239
1817,台北市-信義區 莊敬路X號1樓,50,125000,121.561134,25.030699
1818,台北市-大安區 復興南路二段X號,20,85000,121.543792,25.032595
1819,台北市-大安區 基隆路二段X號,100,200000,121.559289,25.032233
1820,台北市-大安區 復興南路二段X號1樓,40,150000,121.543792,25.032595
1821,台北市-大安區 四維路X號,30,88000,121.548254,25.036737
1823,台北市-大安區 四維路X號,25,75000,121.548254,25.036737
1824,台北市-大安區 信義路三段X號,30,120000,121.533096,25.03379
1825,台北市-大安區 信義路三段X號,30,120000,121.533096,25.03379
1826,台北市-大安區 忠孝東路四段X號,45,135000,121.54399,25.041391
1827,台北市-松山區 復興北路X號1樓,60,250000,121.544268,25.048715
1828,台北市-松山區 光復北路X號,90,460000,121.55801,25.048635
1829,台北市-松山區 長安東路二段X號,55,220000,121.530307,25.048402
1830,台北市-大安區 基隆路二段X號,50,120000,121.559289,25.032233
1831,台北市-松山區 復興南路一段X號,25,200000,121.544131,25.047256
1832,台北市-大安區 大安路一段X號,84,200000,121.546008,25.044847
1833,台北市-中山區 遼寧街X號,20,50000,121.542028,25.047496
1835,台北市-文山區 羅斯福路六段X號B1樓,300,186000,121.539351,25.000381
1836,台北市-松山區 三民路X號,20,85000,121.563741,25.053855
1837,台北市-大安區 忠孝東路三段X號,30,165000,121.53338,25.042029
1838,台北市-大安區 復興南路一段X號,40,220000,121.544131,25.047256
1840,台北市-中正區 金山南路一段X號1樓,60,150000,121.529018,25.039667
1842,台北市-松山區 八德路四段X號,150,220000,121.558111,25.048117
1843,台北市-松山區 富錦街X號,60,180000,121.557111,25.060134
1844,台北市-中正區 汀州路一段X號1樓,35,29000,121.509179,25.028374
1845,台北市-大安區 和平東路三段X號,58,90000,121.547798,25.024482
1846,台北市-大安區 光復南路X號1樓,54.8,450000,121.557644,25.047772
1847,台北市-萬華區 武昌街二段X號2樓,103,300000,121.507974,25.044561
1848,台北市-中山區 錦州街X號,22,76000,121.523931,25.060435
1849,台北市-中正區 信義路二段X號1樓,152,550000,121.524658,25.035516
1850,台北市-大安區 忠孝東路四段X號1樓,19,380000,121.54399,25.041391
1851,台北市-大安區 仁愛路四段X號1樓,23,138000,121.544882,25.038231
1852,台北市-大安區 信義路二段X之X號,44,200000,121.524658,25.035516
1853,台北市-大安區 新生南路一段X之X號,220,500000,121.532475,25.043796
1854,台北市-中正區 仁愛路二段X之X號,42,170000,121.525585,25.038065
1855,台北市-中山區 松江路150巷X號,80,150000,121.532226,25.053959
